onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.994	instruction	0	0	 0.000
 1.994	 1.995	filler	0	0	 0.000
 3.989	 0.533	fixation_cross	0	0	 0.000
 4.522	 0.798	pres	1	0	 2147483.647
 5.320	 1.529	resp	0	0	 0.000
 6.849	 1.463	jitter	0	0	 0.000
 8.312	 0.532	fixation_cross	0	0	 0.000
 8.844	 0.798	pres	1	0	 2147483.647
 9.642	 1.529	resp	0	0	 0.000
 11.171	 0.932	jitter	0	0	 0.000
 12.103	 0.531	ixation_cross	0	0	 0.000
 12.634	 0.798	pres	1	0	 2147483.647
 13.432	 1.530	resp	0	0	 0.000
 14.962	 0.931	jitter	0	0	 0.000
 15.893	 0.532	ixation_cross	0	0	 0.000
 16.425	 0.798	pres	1	0	 2147483.647
 17.223	 1.529	resp	0	0	 0.000
 18.752	 0.931	jitter	0	0	 0.000
