onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.996	instruction	0	0	 0.000
 1.996	 1.994	filler	0	0	 0.000
 3.990	 0.533	fixation_cross	0	0	 0.000
 4.523	 0.797	pres	1	0	 2147483.647
 5.320	 1.530	resp	0	0	 0.000
 6.850	 1.463	jitter	0	0	 0.000
 8.313	 0.532	fixation_cross	0	0	 0.000
 8.845	 0.798	pres	1	0	 2147483.647
 9.643	 1.530	resp	0	0	 0.000
 11.173	 0.931	jitter	0	0	 0.000
 12.104	 0.531	fixation_cross	0	0	 0.000
 12.635	 0.798	pres	1	0	 2147483.647
 13.433	 1.530	resp	0	0	 0.000
 14.963	 1.263	jitter	0	0	 0.000
 16.226	 0.533	fixation_cross	0	0	 0.000
 16.759	 0.798	pres	1	0	 2147483.647
 17.557	 1.529	resp	0	0	 0.000
 19.086	 1.263	jitter	0	0	 0.000
 20.349	 0.532	fixation_cross	0	0	 0.000
 20.881	 0.798	pres	1	0	 2147483.647
 21.679	 1.530	resp	0	0	 0.000
 23.209	 1.264	jitter	0	0	 0.000
 24.473	 0.531	fixation_cross	0	0	 0.000
 25.004	 0.798	pres	1	0	 2147483.647
 25.802	 1.530	resp	0	0	 0.000
 27.332	 1.263	jitter	0	0	 0.000
 28.595	 0.532	fixation_cross	0	0	 0.000
 29.127	 0.799	pres	1	0	 2147483.647
 29.926	 1.529	resp	0	0	 0.000
 31.455	 1.064	jitter	0	0	 0.000
 32.519	 0.532	fixation_cross	0	0	 0.000
 33.051	 0.798	pres	1	0	 2147483.647
 33.849	 1.530	resp	0	0	 0.000
 35.379	 1.329	jitter	0	0	 0.000
 36.708	 0.532	fixation_cross	0	0	 0.000
 37.240	 0.798	pres	1	0	 2147483.647
 38.038	 1.530	resp	0	0	 0.000
 39.568	 0.931	jitter	0	0	 0.000
 40.499	 0.532	fixation_cross	0	0	 0.000
 41.031	 0.798	pres	1	0	 2147483.647
 41.829	 1.529	resp	0	0	 0.000
 43.358	 1.463	jitter	0	0	 0.000
 44.821	 0.532	fixation_cross	0	0	 0.000
 45.353	 0.799	pres	1	0	 2147483.647
 46.152	 1.529	resp	0	0	 0.000
 47.681	 1.130	jitter	0	0	 0.000
 48.811	 0.532	fixation_cross	0	0	 0.000
 49.343	 0.798	pres	1	0	 2147483.647
 50.141	 1.530	resp	0	0	 0.000
 51.671	 1.463	jitter	0	0	 0.000
 53.134	 0.532	fixation_cross	0	0	 0.000
 53.666	 0.798	pres	1	0	 2147483.647
 54.464	 1.529	resp	0	0	 0.000
 55.993	 0.931	jitter	0	0	 0.000
 56.924	 0.532	fixation_cross	0	0	 0.000
 57.456	 0.798	pres	1	0	 2147483.647
 58.254	 1.530	resp	0	0	 0.000
 59.784	 1.130	jitter	0	0	 0.000
 60.914	 0.532	fixation_cross	0	0	 0.000
 61.446	 0.798	pres	1	0	 2147483.647
 62.244	 1.530	resp	0	0	 0.000
 63.774	 1.064	jitter	0	0	 0.000
 64.838	 0.532	fixation_cross	0	0	 0.000
 65.370	 0.798	pres	1	0	 2147483.647
 66.168	 1.530	resp	0	0	 0.000
 67.698	 1.130	jitter	0	0	 0.000
 68.828	 0.532	fixation_cross	0	0	 0.000
 69.360	 0.798	pres	1	0	 2147483.647
 70.158	 1.529	resp	0	0	 0.000
 71.687	 1.131	jitter	0	0	 0.000
 72.818	 0.532	fixation_cross	0	0	 0.000
 73.350	 0.798	pres	1	0	 2147483.647
 74.148	 1.529	resp	0	0	 0.000
 75.677	 1.131	jitter	0	0	 0.000
 76.808	 0.532	fixation_cross	0	0	 0.000
 77.340	 0.798	pres	1	0	 2147483.647
 78.138	 1.529	resp	0	0	 0.000
 79.667	 1.264	jitter	0	0	 0.000
 80.931	 0.532	fixation_cross	0	0	 0.000
 81.463	 0.798	pres	1	0	 2147483.647
 82.261	 1.529	resp	0	0	 0.000
