onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.995	instruction	0	0	 0.000
 1.995	 1.995	filler	0	0	 0.000
 3.990	 0.532	fixation_cross	0	0	 0.000
 4.522	 0.798	pres	1	0	 2147483.647
 5.320	 1.530	resp	0	0	 0.000
 6.850	 1.462	jitter	0	0	 0.000
 8.312	 0.532	fixation_cross	0	0	 0.000
 8.844	 0.799	pres	1	0	 2147483.647
 9.643	 1.529	resp	0	0	 0.000
 11.172	 0.931	jitter	0	0	 0.000
 12.103	 0.532	fixation_cross	0	0	 0.000
 12.635	 0.798	pres	1	0	 2147483.647
 13.433	 1.529	resp	0	0	 0.000
 14.962	 1.264	jitter	0	0	 0.000
 16.226	 0.532	fixation_cross	0	0	 0.000
 16.758	 0.798	pres	1	0	 2147483.647
 17.556	 1.530	resp	0	0	 0.000
 19.086	 1.130	jitter	0	0	 0.000
 20.216	 0.531	fixation_cross	0	0	 0.000
 20.747	 0.799	pres	1	0	 2147483.647
 21.546	 1.530	resp	0	0	 0.000
 23.076	 1.330	jitter	0	0	 0.000
 24.406	 0.531	fixation_cross	0	0	 0.000
 24.937	 0.799	pres	1	0	 2147483.647
 25.736	 1.529	resp	0	0	 0.000
 27.265	 1.064	jitter	0	0	 0.000
 28.329	 0.532	fixation_cross	0	0	 0.000
 28.861	 0.798	pres	1	0	 2147483.647
 29.659	 1.529	resp	0	0	 0.000
 31.188	 1.264	jitter	0	0	 0.000
 32.452	 0.532	fixation_cross	0	0	 0.000
 32.984	 0.798	pres	1	0	 2147483.647
 33.782	 1.529	resp	0	0	 0.000
 35.311	 1.264	jitter	0	0	 0.000
 36.575	 0.532	fixation_cross	0	0	 0.000
 37.107	 0.798	pres	1	0	 2147483.647
 37.905	 1.529	resp	0	0	 0.000
 39.434	 0.931	jitter	0	0	 0.000
 40.365	 0.533	fixation_cross	0	0	 0.000
 40.898	 0.798	pres	1	0	 2147483.647
 41.696	 1.529	resp	0	0	 0.000
 43.225	 1.330	jitter	0	0	 0.000
 44.555	 0.532	fixation_cross	0	0	 0.000
 45.087	 0.798	pres	1	0	 2147483.647
 45.885	 1.530	resp	0	0	 0.000
 47.415	 1.330	jitter	0	0	 0.000
 48.745	 0.531	fixation_cross	0	0	 0.000
 49.276	 0.798	pres	1	0	 2147483.647
 50.074	 1.530	resp	0	0	 0.000
 51.604	 1.263	jitter	0	0	 0.000
 52.867	 0.532	fixation_cross	0	0	 0.000
 53.399	 0.798	pres	1	0	 2147483.647
 54.197	 1.530	resp	0	0	 0.000
 55.727	 1.463	jitter	0	0	 0.000
 57.190	 0.532	fixation_cross	0	0	 0.000
 57.722	 0.798	pres	1	0	 2147483.647
 58.520	 1.529	resp	0	0	 0.000
 60.049	 1.131	jitter	0	0	 0.000
 61.180	 0.532	fixation_cross	0	0	 0.000
 61.712	 0.798	pres	1	0	 2147483.647
 62.510	 1.529	resp	0	0	 0.000
 64.039	 1.264	jitter	0	0	 0.000
 65.303	 0.532	fixation_cross	0	0	 0.000
 65.835	 0.797	pres	1	0	 2147483.647
 66.632	 1.531	resp	0	0	 0.000
 68.163	 1.130	jitter	0	0	 0.000
 69.293	 0.532	fixation_cross	0	0	 0.000
 69.825	 0.798	pres	1	0	 2147483.647
 70.623	 1.530	resp	0	0	 0.000
 72.153	 1.063	jitter	0	0	 0.000
 73.216	 0.532	fixation_cross	0	0	 0.000
 73.748	 0.798	pres	1	0	 2147483.647
 74.546	 1.530	resp	0	0	 0.000
 76.076	 1.463	jitter	0	0	 0.000
 77.539	 0.532	fixation_cross	0	0	 0.000
 78.071	 0.798	pres	1	0	 2147483.647
 78.869	 1.530	resp	0	0	 0.000
 80.399	 1.462	jitter	0	0	 0.000
 81.861	 0.532	fixation_cross	0	0	 0.000
 82.393	 0.798	pres	1	0	 2147483.647
 83.191	 1.530	resp	0	0	 0.000
 84.721	 0.931	jitter	0	0	 0.000
 85.652	 0.532	fixation_cross	0	0	 0.000
 86.184	 0.798	pres	1	0	 2147483.647
 86.982	 1.529	resp	0	0	 0.000
 88.511	 1.065	jitter	0	0	 0.000
 89.576	 0.531	fixation_cross	0	0	 0.000
 90.107	 0.798	pres	1	0	 2147483.647
 90.905	 1.530	resp	0	0	 0.000
 92.435	 1.063	jitter	0	0	 0.000
 93.498	 0.533	fixation_cross	0	0	 0.000
 94.031	 0.798	pres	1	0	 2147483.647
 94.829	 1.529	resp	0	0	 0.000
 96.358	 0.931	jitter	0	0	 0.000
