onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.995	instruction	0	0	 0.000
 1.995	 1.995	filler	0	0	 0.000
 3.990	 1.064	fixation_cross	0	0	 0.000
 5.054	 0.798	pres	1	0	 2147483.647
 5.852	 1.529	resp	0	0	 0.000
 7.381	 1.131	jitter	0	0	 0.000
 8.512	 0.532	fixation_cross	0	0	 0.000
 9.044	 0.798	pres	1	0	 2147483.647
 9.842	 1.530	resp	0	0	 0.000
 11.372	 1.462	jitter	0	0	 0.000
 12.834	 0.532	fixation_cross	0	0	 0.000
 13.366	 0.798	pres	1	0	 2147483.647
 14.164	 1.530	resp	0	0	 0.000
 15.694	 1.264	jitter	0	0	 0.000
 16.958	 0.532	fixation_cross	0	0	 0.000
 17.490	 0.798	pres	1	0	 2147483.647
 18.288	 1.529	resp	0	0	 0.000
 19.817	 1.064	jitter	0	0	 0.000
 20.881	 0.532	fixation_cross	0	0	 0.000
 21.413	 0.798	pres	1	0	 2147483.647
 22.211	 1.530	resp	0	0	 0.000
 23.741	 1.263	jitter	0	0	 0.000
 25.004	 0.532	fixation_cross	0	0	 0.000
 25.536	 0.798	pres	1	0	 2147483.647
 26.334	 1.530	resp	0	0	 0.000
 27.864	 1.463	jitter	0	0	 0.000
 29.327	 0.532	fixation_cross	0	0	 0.000
 29.859	 0.797	pres	1	0	 2147483.647
 30.656	 1.530	resp	0	0	 0.000
 32.186	 1.463	jitter	0	0	 0.000
 33.649	 0.532	fixation_cross	0	0	 0.000
 34.181	 0.798	pres	1	0	 2147483.647
 34.979	 1.530	resp	0	0	 0.000
 36.509	 1.063	jitter	0	0	 0.000
 37.572	 0.532	fixation_cross	0	0	 0.000
 38.104	 0.798	pres	1	0	 2147483.647
 38.902	 1.530	resp	0	0	 0.000
 40.432	 0.931	jitter	0	0	 0.000
 41.363	 0.532	fixation_cross	0	0	 0.000
 41.895	 0.798	pres	1	0	 2147483.647
 42.693	 1.530	resp	0	0	 0.000
 44.223	 1.263	jitter	0	0	 0.000
 45.486	 0.532	fixation_cross	0	0	 0.000
 46.018	 0.798	pres	1	0	 2147483.647
 46.816	 1.529	resp	0	0	 0.000
 48.345	 1.065	jitter	0	0	 0.000
 49.410	 0.531	fixation_cross	0	0	 0.000
 49.941	 0.798	pres	1	0	 2147483.647
 50.739	 1.530	resp	0	0	 0.000
 52.269	 1.463	jitter	0	0	 0.000
 53.732	 0.532	fixation_cross	0	0	 0.000
 54.264	 0.798	pres	1	0	 2147483.647
 55.062	 1.530	resp	0	0	 0.000
 56.592	 0.930	jitter	0	0	 0.000
 57.522	 0.533	fixation_cross	0	0	 0.000
 58.055	 0.798	pres	1	0	 2147483.647
 58.853	 1.529	resp	0	0	 0.000
 60.382	 1.064	jitter	0	0	 0.000
 61.446	 0.532	fixation_cross	0	0	 0.000
 61.978	 0.798	pres	1	0	 2147483.647
 62.776	 1.530	resp	0	0	 0.000
 64.306	 1.330	jitter	0	0	 0.000
 65.636	 0.531	fixation_cross	0	0	 0.000
 66.167	 0.798	pres	1	0	 2147483.647
 66.965	 1.530	resp	0	0	 0.000
 68.495	 0.931	jitter	0	0	 0.000
 69.426	 0.532	fixation_cross	0	0	 0.000
 69.958	 0.798	pres	1	0	 2147483.647
 70.756	 1.529	resp	0	0	 0.000
 72.285	 1.463	jitter	0	0	 0.000
 73.748	 0.533	fixation_cross	0	0	 0.000
 74.281	 0.798	pres	1	0	 2147483.647
 75.079	 1.529	resp	0	0	 0.000
 76.608	 1.463	jitter	0	0	 0.000
 78.071	 0.532	fixation_cross	0	0	 0.000
 78.603	 0.798	pres	1	0	 2147483.647
 79.401	 1.529	resp	0	0	 0.000
 80.930	 1.131	jitter	0	0	 0.000
 82.061	 0.532	fixation_cross	0	0	 0.000
 82.593	 0.798	pres	1	0	 2147483.647
 83.391	 1.529	resp	0	0	 0.000
 84.920	 0.932	jitter	0	0	 0.000
 85.852	 0.531	fixation_cross	0	0	 0.000
 86.383	 0.798	pres	1	0	 2147483.647
 87.181	 1.530	resp	0	0	 0.000
 88.711	 1.064	jitter	0	0	 0.000
 89.775	 0.532	fixation_cross	0	0	 0.000
 90.307	 0.798	pres	1	0	 2147483.647
 91.105	 1.529	resp	0	0	 0.000
 92.634	 1.131	jitter	0	0	 0.000
 93.765	 0.532	fixation_cross	0	0	 0.000
 94.297	 0.798	pres	1	0	 2147483.647
 95.095	 1.529	resp	0	0	 0.000
 96.624	 1.330	jitter	0	0	 0.000
