onset	duration	trial_type	expected_response	given_response	response_time
 0.000	 1.995	instruction	0	0	 0.000
 1.995	 1.995	filler	0	0	 0.000
 3.990	 0.532	fixation_cross	0	0	 0.000
 4.522	 0.798	pres	1	0	 2147483.647
 5.320	 1.529	resp	0	0	 0.000
 6.849	 1.330	jitter	0	0	 0.000
 8.179	 0.532	fixation_cross	0	0	 0.000
 8.711	 0.798	pres	1	0	 2147483.647
 9.509	 1.530	resp	0	0	 0.000
 11.039	 1.263	jitter	0	0	 0.000
 12.302	 0.532	fixation_cross	0	0	 0.000
 12.834	 0.798	pres	1	0	 2147483.647
 13.632	 1.530	resp	0	0	 0.000
 15.162	 1.463	jitter	0	0	 0.000
 16.625	 0.532	fixation_cross	0	0	 0.000
 17.157	 0.798	pres	1	0	 2147483.647
 17.955	 1.529	resp	0	0	 0.000
 19.484	 1.064	jitter	0	0	 0.000
 20.548	 0.532	fixation_cross	0	0	 0.000
 21.080	 0.798	pres	1	0	 2147483.647
 21.878	 1.530	resp	0	0	 0.000
 23.408	 1.131	jitter	0	0	 0.000
 24.539	 0.531	fixation_cross	0	0	 0.000
 25.070	 0.798	pres	1	0	 2147483.647
 25.868	 1.529	resp	0	0	 0.000
 27.397	 1.264	jitter	0	0	 0.000
 28.661	 0.532	fixation_cross	0	0	 0.000
 29.193	 0.799	pres	1	0	 2147483.647
 29.992	 1.529	resp	0	0	 0.000
 31.521	 1.463	jitter	0	0	 0.000
 32.984	 0.531	fixation_cross	0	0	 0.000
 33.515	 0.799	pres	1	0	 2147483.647
 34.314	 1.529	resp	0	0	 0.000
 35.843	 1.463	jitter	0	0	 0.000
 37.306	 0.532	fixation_cross	0	0	 0.000
 37.838	 0.798	pres	1	0	 2147483.647
 38.636	 1.530	resp	0	0	 0.000
 40.166	 1.063	jitter	0	0	 0.000
 41.229	 0.533	fixation_cross	0	0	 0.000
 41.762	 0.798	pres	1	0	 2147483.647
 42.560	 1.529	resp	0	0	 0.000
 44.089	 1.463	jitter	0	0	 0.000
 45.552	 0.532	fixation_cross	0	0	 0.000
 46.084	 0.798	pres	1	0	 2147483.647
 46.882	 1.530	resp	0	0	 0.000
 48.412	 1.263	jitter	0	0	 0.000
 49.675	 0.532	fixation_cross	0	0	 0.000
 50.207	 0.798	pres	1	0	 2147483.647
 51.005	 1.530	resp	0	0	 0.000
 52.535	 1.263	jitter	0	0	 0.000
 53.798	 0.532	fixation_cross	0	0	 0.000
 54.330	 0.798	pres	1	0	 2147483.647
 55.128	 1.530	resp	0	0	 0.000
 56.658	 1.130	jitter	0	0	 0.000
 57.788	 0.532	fixation_cross	0	0	 0.000
 58.320	 0.798	pres	1	0	 2147483.647
 59.118	 1.530	resp	0	0	 0.000
 60.648	 1.263	jitter	0	0	 0.000
 61.911	 0.532	fixation_cross	0	0	 0.000
 62.443	 0.798	pres	1	0	 2147483.647
 63.241	 1.530	resp	0	0	 0.000
 64.771	 1.463	jitter	0	0	 0.000
 66.234	 0.531	fixation_cross	0	0	 0.000
 66.765	 0.798	pres	1	0	 2147483.647
 67.563	 1.530	resp	0	0	 0.000
 69.093	 1.330	jitter	0	0	 0.000
 70.423	 0.532	fixation_cross	0	0	 0.000
 70.955	 0.798	pres	1	0	 2147483.647
 71.753	 1.530	resp	0	0	 0.000
 73.283	 1.263	jitter	0	0	 0.000
 74.546	 0.532	fixation_cross	0	0	 0.000
 75.078	 0.798	pres	1	0	 2147483.647
 75.876	 1.530	resp	0	0	 0.000
 77.406	 1.263	jitter	0	0	 0.000
 78.669	 0.532	fixation_cross	0	0	 0.000
 79.201	 0.798	pres	1	0	 2147483.647
 79.999	 1.530	resp	0	0	 0.000
 81.529	 1.463	jitter	0	0	 0.000
 82.992	 0.532	fixation_cross	0	0	 0.000
 83.524	 0.798	pres	1	0	 2147483.647
 84.322	 1.529	resp	0	0	 0.000
 85.851	 1.463	jitter	0	0	 0.000
 87.314	 0.532	fixation_cross	0	0	 0.000
 87.846	 0.798	pres	1	0	 2147483.647
 88.644	 1.529	resp	0	0	 0.000
 90.173	 1.330	jitter	0	0	 0.000
 91.503	 0.533	fixation_cross	0	0	 0.000
 92.036	 0.798	pres	1	0	 2147483.647
 92.834	 1.529	resp	0	0	 0.000
 94.363	 1.064	jitter	0	0	 0.000
 95.427	 0.532	fixation_cross	0	0	 0.000
 95.959	 0.798	pres	1	0	 2147483.647
 96.757	 1.529	resp	0	0	 0.000
 98.286	 0.931	jitter	0	0	 0.000
